Ticker,Date,Close,High,Low,Open,Volume,return_1d,logret_1d,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_signal,MACD_hist,BB_MA_20,BB_UP_20,BB_LO_20,BB_WIDTH_20,BB_%B,ATR_14,HL_spread,OC_spread,vol_20,vol_zscore_20,next_return_1d,target_up,return_1d_lag1,return_1d_lag2,return_1d_lag3,logret_1d_lag1,logret_1d_lag2,logret_1d_lag3,SMA_20_lag1,SMA_20_lag2,SMA_20_lag3,EMA_12_lag1,EMA_12_lag2,EMA_12_lag3,EMA_26_lag1,EMA_26_lag2,EMA_26_lag3,RSI_14_lag1,RSI_14_lag2,RSI_14_lag3,MACD_lag1,MACD_lag2,MACD_lag3,MACD_signal_lag1,MACD_signal_lag2,MACD_signal_lag3,MACD_hist_lag1,MACD_hist_lag2,MACD_hist_lag3,BB_MA_20_lag1,BB_MA_20_lag2,BB_MA_20_lag3,BB_UP_20_lag1,BB_UP_20_lag2,BB_UP_20_lag3,BB_LO_20_lag1,BB_LO_20_lag2,BB_LO_20_lag3,BB_WIDTH_20_lag1,BB_WIDTH_20_lag2,BB_WIDTH_20_lag3,BB_%B_lag1,BB_%B_lag2,BB_%B_lag3,ATR_14_lag1,ATR_14_lag2,ATR_14_lag3,HL_spread_lag1,HL_spread_lag2,HL_spread_lag3,OC_spread_lag1,OC_spread_lag2,OC_spread_lag3,vol_20_lag1,vol_20_lag2,vol_20_lag3,Target,future_logret_5,direction_5,regime_trend_meanrev,is_breakout_20,regime_label_enc,regime_label_int,regime_label_str,regime_conf,direction_label,direction_prob_up,direction_prob_down,prediction,position,strategy_return_gross,tc,strategy_return,cumulative_strategy_return,cumulative_market_return
AAPL,2020-06-22,87.11273956298828,87.25595632121572,85.23877276466217,85.2848942945191,135445200,0.0261638487854407,0.0258274306703912,81.40503158569337,83.69736700407768,80.62360351751788,72.20343204266405,3.0737634865597983,2.8882195034305114,0.1855439831292868,81.40503158569337,88.34403768036483,74.4660254910219,0.1704810122791224,0.9112770546258722,2.30205999347863,2.0171835565535474,1.8278452684691755,0.0178652670579244,-0.0452543127046016,0.0213449049622436,1,-0.0057145696192136,0.0003980720902923,-0.0013918933105564,-0.0057309602455912,0.0003979928806178,-0.0013928628938592,80.91979103088379,80.52084579467774,80.1263916015625,83.07639017518484,82.74634341815168,82.26757772171833,80.10447263388025,79.72149865748129,79.26885417019699,69.26049332302318,72.75410611884834,72.39981096368399,2.9719175413045917,3.0248447606703905,2.998723551521337,2.8418335076481895,2.809312499234089,2.7554294338750136,0.1300840336564022,0.2155322614363015,0.2432941176463234,80.91979103088379,80.52084579467774,80.1263916015625,87.52762229517435,87.08227952809332,86.40020010171274,74.31195976659322,73.95941206126216,73.85258310141226,0.1633180506303736,0.1629747841980388,0.1565978044124951,0.8005415959580976,0.8702475062053392,0.9159506504701262,2.211378475129897,2.102665034501073,2.1104671598918636,2.7696843292863065,1.0268002254949522,1.0462164732040975,1.1942927008802542,0.0776791345766838,0.8641601392420171,0.0172311470136544,0.0172928845909847,0.0175486855106037,1,0.0080761341393359,1,1,0,2,1,trend,0.9926736,UP,0.8665618,0.13343823,1.0,0.5413791255723537,0.011555685983884432,-1.270707071395316e-06,0.011554415276813036,1.1525309150758802,1.2757646186219342
AAPL,2020-06-23,88.97215270996094,90.39219373833416,87.93807025920542,88.35801624501319,212155600,0.0213449049622436,0.0211202930699198,82.0094596862793,84.50887249729048,81.24201456880995,74.10636296138267,3.2668579284805332,2.9639471884405157,0.3029107400400175,82.0094596862793,89.38256592804929,74.63635344450931,0.1798111161803827,0.9721682283809172,2.468685361333866,2.4541234791287394,0.6141364649477481,0.01790719981837,1.441329050638443,-0.017651884046985,0,0.0261638487854407,-0.0057145696192136,0.0003980720902923,0.0258274306703912,-0.0057309602455912,0.0003979928806178,81.40503158569337,80.91979103088379,80.52084579467774,83.69736700407768,83.07639017518484,82.74634341815168,80.62360351751788,80.10447263388025,79.72149865748129,72.20343204266405,69.26049332302318,72.75410611884834,3.0737634865597983,2.9719175413045917,3.0248447606703905,2.8882195034305114,2.8418335076481895,2.809312499234089,0.1855439831292868,0.1300840336564022,0.2155322614363015,81.40503158569337,80.91979103088379,80.52084579467774,88.34403768036483,87.52762229517435,87.08227952809332,74.4660254910219,74.31195976659322,73.95941206126216,0.1704810122791224,0.1633180506303736,0.1629747841980388,0.9112770546258722,0.8005415959580976,0.8702475062053392,2.30205999347863,2.211378475129897,2.102665034501073,2.0171835565535474,2.7696843292863065,1.0268002254949522,1.8278452684691755,1.1942927008802542,0.0776791345766838,0.0178652670579244,0.0172311470136544,0.0172928845909847,0,-0.004731217647407,-1,1,0,2,1,trend,0.99943906,DOWN,0.18746908,0.81253093,0.0,0.0,-0.0,-0.0005413791255723537,-0.0005413791255723537,1.1519069588968813,1.2532449695027739
AAPL,2020-06-24,87.40162658691406,89.52076552348126,87.02780207795284,88.60077187283817,192623200,-0.017651884046985,-0.0178095365496866,82.51861114501953,84.9539115880018,81.69828212570656,71.0697065907329,3.2556294622952464,3.022283643211462,0.2333458190837842,82.51861114501953,89.90510241011779,75.13211987992128,0.1790260684857412,0.8305368724232542,2.562834941696238,2.4929634455284173,1.1991452859241036,0.0187650383855289,0.944414053122201,0.013275161301079,1,0.0213449049622436,0.0261638487854407,-0.0057145696192136,0.0211202930699198,0.0258274306703912,-0.0057309602455912,82.0094596862793,81.40503158569337,80.91979103088379,84.50887249729048,83.69736700407768,83.07639017518484,81.24201456880995,80.62360351751788,80.10447263388025,74.10636296138267,72.20343204266405,69.26049332302318,3.2668579284805332,3.0737634865597983,2.9719175413045917,2.9639471884405157,2.8882195034305114,2.8418335076481895,0.3029107400400175,0.1855439831292868,0.1300840336564022,82.0094596862793,81.40503158569337,80.91979103088379,89.38256592804929,88.34403768036483,87.52762229517435,74.63635344450931,74.4660254910219,74.31195976659322,0.1798111161803827,0.1704810122791224,0.1633180506303736,0.9721682283809172,0.9112770546258722,0.8005415959580976,2.468685361333866,2.30205999347863,2.211378475129897,2.4541234791287394,2.0171835565535474,2.7696843292863065,0.6141364649477481,1.8278452684691755,1.1942927008802542,0.01790719981837,0.0178652670579244,0.0172311470136544,1,0.0111850363487102,1,1,0,2,1,trend,0.9903626,UP,0.8807026,0.119297385,1.0,0.5164761042768269,0.006856303592427774,-0.0005164761042768268,0.006339827488150947,1.1592098502986883,1.269881998622689
AAPL,2020-06-25,88.56189727783203,88.6007368459442,86.79716746009711,87.5569503065316,137522400,0.013275161301079,0.0131878184914208,83.08407669067383,85.50898630951414,82.20669806290104,69.5749111276455,3.3022882466131023,3.07828456389179,0.2240036827213121,83.08407669067383,90.50462380307052,75.66352957827714,0.1786274195481225,0.8690981611050629,2.5281578636671336,1.8035693858470836,1.004946971300427,0.018770634495652,-0.1720827793517633,-0.0307257461135589,0,-0.017651884046985,0.0213449049622436,0.0261638487854407,-0.0178095365496866,0.0211202930699198,0.0258274306703912,82.51861114501953,82.0094596862793,81.40503158569337,84.9539115880018,84.50887249729048,83.69736700407768,81.69828212570656,81.24201456880995,80.62360351751788,71.0697065907329,74.10636296138267,72.20343204266405,3.2556294622952464,3.2668579284805332,3.0737634865597983,3.022283643211462,2.9639471884405157,2.8882195034305114,0.2333458190837842,0.3029107400400175,0.1855439831292868,82.51861114501953,82.0094596862793,81.40503158569337,89.90510241011779,89.38256592804929,88.34403768036483,75.13211987992128,74.63635344450931,74.4660254910219,0.1790260684857412,0.1798111161803827,0.1704810122791224,0.8305368724232542,0.9721682283809172,0.9112770546258722,2.562834941696238,2.468685361333866,2.30205999347863,2.4929634455284173,2.4541234791287394,2.0171835565535474,1.1991452859241036,0.6141364649477481,1.8278452684691755,0.0187650383855289,0.01790719981837,0.0178652670579244,0,-0.0020027821427105,-1,1,0,2,1,trend,0.9814611,DOWN,0.18202737,0.81797266,0.0,0.0,-0.0,-0.0005164761042768268,-0.0005164761042768268,1.1586111461111666,1.2308639267388295
AAPL,2020-06-26,85.84076690673828,88.67841857898394,85.69269058598132,88.45752269581561,205256800,-0.0307257461135589,-0.0312076793895826,83.51724815368652,85.56002947831786,82.47588834762972,60.68211462391379,3.0841411306881383,3.07945587725106,0.0046852534370782,83.51724815368652,90.48353526955644,76.55096103781662,0.1668227167411144,0.6667688048457369,2.632537133096674,2.9857279930026124,2.616755789077331,0.0205338721330443,1.1055406893668178,0.0230468049040641,1,0.013275161301079,-0.017651884046985,0.0213449049622436,0.0131878184914208,-0.0178095365496866,0.0211202930699198,83.08407669067383,82.51861114501953,82.0094596862793,85.50898630951414,84.9539115880018,84.50887249729048,82.20669806290104,81.69828212570656,81.24201456880995,69.5749111276455,71.0697065907329,74.10636296138267,3.3022882466131023,3.2556294622952464,3.2668579284805332,3.07828456389179,3.022283643211462,2.9639471884405157,0.2240036827213121,0.2333458190837842,0.3029107400400175,83.08407669067383,82.51861114501953,82.0094596862793,90.50462380307052,89.90510241011779,89.38256592804929,75.66352957827714,75.13211987992128,74.63635344450931,0.1786274195481225,0.1790260684857412,0.1798111161803827,0.8690981611050629,0.8305368724232542,0.9721682283809172,2.5281578636671336,2.562834941696238,2.468685361333866,1.8035693858470836,2.4929634455284173,2.4541234791287394,1.004946971300427,1.1991452859241036,0.6141364649477481,0.018770634495652,0.0187650383855289,0.01790719981837,1,0.0556035955719993,1,0,0,1,0,neutral,0.95861524,UP,0.95811594,0.041884065,0.0,0.0,0.0,-0.0,0.0,1.1586111461111666,1.2592314075218296
AAPL,2020-06-29,87.81912231445312,87.91379516599585,85.27033358259102,85.74853519336081,130646000,0.0230468049040641,0.0227852385172645,84.00188255310059,85.90758222233868,82.87168345628331,59.665358189616015,3.035898766055368,3.070744455011922,-0.0348456889565538,84.00188255310059,90.73376004844798,77.2700050577532,0.1602792054354717,0.7835196989243158,2.5855499689122814,2.6434615834048287,2.0705871210923164,0.0208582951480076,-0.418555671762598,0.008347589723167,1,-0.0307257461135589,0.013275161301079,-0.017651884046985,-0.0312076793895826,0.0131878184914208,-0.0178095365496866,83.51724815368652,83.08407669067383,82.51861114501953,85.56002947831786,85.50898630951414,84.9539115880018,82.47588834762972,82.20669806290104,81.69828212570656,60.68211462391379,69.5749111276455,71.0697065907329,3.0841411306881383,3.3022882466131023,3.2556294622952464,3.07945587725106,3.07828456389179,3.022283643211462,0.0046852534370782,0.2240036827213121,0.2333458190837842,83.51724815368652,83.08407669067383,82.51861114501953,90.48353526955644,90.50462380307052,89.90510241011779,76.55096103781662,75.66352957827714,75.13211987992128,0.1668227167411144,0.1786274195481225,0.1790260684857412,0.6667688048457369,0.8690981611050629,0.8305368724232542,2.632537133096674,2.5281578636671336,2.562834941696238,2.9857279930026124,1.8035693858470836,2.4929634455284173,2.616755789077331,1.004946971300427,1.1991452859241036,0.0205338721330443,0.018770634495652,0.0187650383855289,1,0.0297107110870967,1,1,0,2,1,trend,0.95568126,UP,0.91717726,0.08282274,1.0,0.46471571495959574,0.003879256126390926,-0.00046471571495959574,0.0034145404114313306,1.162567270690698,1.269742954678348
AAPL,2020-06-30,88.55220031738281,88.83864125404429,87.38704271105858,87.40645879441105,140223200,0.008347589723167,0.0083129412831766,84.50508651733398,86.31444654465315,83.29246248303141,56.93738958905708,3.021984061621737,3.060992376333885,-0.0390083147121482,84.50508651733398,91.0020634737602,78.00810956090776,0.1537653465414425,0.8114613017093891,2.5023247360469236,1.4515985429857068,1.1457415229717611,0.0208613220234255,-0.2897015951714721,-0.0018914914247046,0,0.0230468049040641,-0.0307257461135589,0.013275161301079,0.0227852385172645,-0.0312076793895826,0.0131878184914208,84.00188255310059,83.51724815368652,83.08407669067383,85.90758222233868,85.56002947831786,85.50898630951414,82.87168345628331,82.47588834762972,82.20669806290104,59.665358189616015,60.68211462391379,69.5749111276455,3.035898766055368,3.0841411306881383,3.3022882466131023,3.070744455011922,3.07945587725106,3.07828456389179,-0.0348456889565538,0.0046852534370782,0.2240036827213121,84.00188255310059,83.51724815368652,83.08407669067383,90.73376004844798,90.48353526955644,90.50462380307052,77.2700050577532,76.55096103781662,75.66352957827714,0.1602792054354717,0.1668227167411144,0.1786274195481225,0.7835196989243158,0.6667688048457369,0.8690981611050629,2.5855499689122814,2.632537133096674,2.5281578636671336,2.6434615834048287,2.9857279930026124,1.8035693858470836,2.0705871210923164,2.616755789077331,1.004946971300427,0.0208582951480076,0.0205338721330443,0.018770634495652,0,0.0444205357790411,1,1,0,2,1,trend,0.99065244,UP,0.952637,0.047362983,1.0,0.4629519527396716,-0.0008756696486573381,-1.7637622199241365e-06,-0.0008774334108772622,1.1615471953250016,1.267341246767995
AAPL,2020-07-01,88.38470458984375,89.1736153626138,88.33616067933104,88.62987615436822,110737200,-0.0018914914247046,-0.0018932825535691,84.97831077575684,86.63294778237479,83.66966560205455,70.16442941711692,2.9632821803202347,3.041450337131155,-0.0781681568109204,84.97831077575684,91.13217549901108,78.8244460525026,0.1448337738671515,0.7767686622371482,2.2611434512325355,0.8374546832827576,0.2451715645244689,0.0209407998427216,-0.9345742674292304,0.0,0,0.008347589723167,0.0230468049040641,-0.0307257461135589,0.0083129412831766,0.0227852385172645,-0.0312076793895826,84.50508651733398,84.00188255310059,83.51724815368652,86.31444654465315,85.90758222233868,85.56002947831786,83.29246248303141,82.87168345628331,82.47588834762972,56.93738958905708,59.665358189616015,60.68211462391379,3.021984061621737,3.035898766055368,3.0841411306881383,3.060992376333885,3.070744455011922,3.07945587725106,-0.0390083147121482,-0.0348456889565538,0.0046852534370782,84.50508651733398,84.00188255310059,83.51724815368652,91.0020634737602,90.73376004844798,90.48353526955644,78.00810956090776,77.2700050577532,76.55096103781662,0.1537653465414425,0.1602792054354717,0.1668227167411144,0.8114613017093891,0.7835196989243158,0.6667688048457369,2.5023247360469236,2.5855499689122814,2.632537133096674,1.4515985429857068,2.6434615834048287,2.9857279930026124,1.1457415229717611,2.0705871210923164,2.616755789077331,0.0208613220234255,0.0208582951480076,0.0205338721330443,0,0.0506053525833195,1,1,0,2,1,trend,0.9808663,UP,0.9750338,0.02496618,1.0,0.46801565200977713,0.0,-5.063699270105526e-06,-5.063699270105526e-06,1.1615413135993164,1.267341246767995
AAPL,2020-07-02,88.38470458984375,89.92854613881406,88.27062306658787,89.29256387033587,114041600,0.0,0.0,85.48551940917969,86.9024488296777,84.0189277492982,68.87399182302023,2.883521080379495,3.009864485780823,-0.1263434054013283,85.48551940917969,90.93274729658724,80.03829152177212,0.1274421194385964,0.7661156500691068,2.1441072521887485,1.6579230722261826,0.9078592804921186,0.020714230683285,-0.9247826307773344,0.0267502304752107,1,-0.0018914914247046,0.008347589723167,0.0230468049040641,-0.0018932825535691,0.0083129412831766,0.0227852385172645,84.97831077575684,84.50508651733398,84.00188255310059,86.63294778237479,86.31444654465315,85.90758222233868,83.66966560205455,83.29246248303141,82.87168345628331,70.16442941711692,56.93738958905708,59.665358189616015,2.9632821803202347,3.021984061621737,3.035898766055368,3.041450337131155,3.060992376333885,3.070744455011922,-0.0781681568109204,-0.0390083147121482,-0.0348456889565538,84.97831077575684,84.50508651733398,84.00188255310059,91.13217549901108,91.0020634737602,90.73376004844798,78.8244460525026,78.00810956090776,77.2700050577532,0.1448337738671515,0.1537653465414425,0.1602792054354717,0.7767686622371482,0.8114613017093891,0.7835196989243158,2.2611434512325355,2.5023247360469236,2.5855499689122814,0.8374546832827576,1.4515985429857068,2.6434615834048287,0.2451715645244689,1.1457415229717611,2.0705871210923164,0.0209407998427216,0.0208613220234255,0.0208582951480076,1,0.052352867018435,1,1,0,2,1,trend,0.9700735,UP,0.97435457,0.025645435,1.0,0.47015033139759654,0.012576629722882397,-2.134679387819416e-06,0.012574495043494578,1.176147109089985,1.3012429172097797
AAPL,2020-07-06,90.74901580810548,91.21750566495868,89.78290085821105,89.81445847482968,118655600,0.0267502304752107,0.0263986983251273,85.99952545166016,87.49422836482043,84.51745279069134,71.2534671579457,2.9767755741290927,3.0032467034504773,-0.0264711293213846,85.99952545166016,91.39342482430614,80.60562607901419,0.1254402124736806,0.9402650131490552,2.119313143052217,1.434604806747629,0.934557333275805,0.0206201794015541,-0.790404289212268,-0.0031028222340203,0,0.0,-0.0018914914247046,0.008347589723167,0.0,-0.0018932825535691,0.0083129412831766,85.48551940917969,84.97831077575684,84.50508651733398,86.9024488296777,86.63294778237479,86.31444654465315,84.0189277492982,83.66966560205455,83.29246248303141,68.87399182302023,70.16442941711692,56.93738958905708,2.883521080379495,2.9632821803202347,3.021984061621737,3.009864485780823,3.041450337131155,3.060992376333885,-0.1263434054013283,-0.0781681568109204,-0.0390083147121482,85.48551940917969,84.97831077575684,84.50508651733398,90.93274729658724,91.13217549901108,91.0020634737602,80.03829152177212,78.8244460525026,78.00810956090776,0.1274421194385964,0.1448337738671515,0.1537653465414425,0.7661156500691068,0.7767686622371482,0.8114613017093891,2.1441072521887485,2.2611434512325355,2.5023247360469236,1.6579230722261826,0.8374546832827576,1.4515985429857068,0.9078592804921186,0.2451715645244689,1.1457415229717611,0.020714230683285,0.0209407998427216,0.0208613220234255,0,0.0213303142254777,1,1,0,2,1,trend,0.99466705,UP,0.96495396,0.03504604,1.0,0.4677538331557968,-0.0014513569935640281,-2.396498241799716e-06,-0.001453753491805828,1.1744372811232682,1.2972053917543998
AAPL,2020-07-07,90.46743774414062,91.90689477197918,90.35577859564587,91.12769570514304,112424400,-0.0031028222340203,-0.0031076459676379,86.4756633758545,87.95164519240815,84.95819241687276,65.93473886799052,2.9934527755353884,3.00128791786746,-0.0078351423320714,86.4756633758545,91.66824590699795,81.28308084471104,0.1200934997994665,0.8843727417277181,2.0530771531003995,1.5511161763333092,0.6602579610024151,0.0207258251925207,-0.9679075528855298,0.0232898354729751,1,0.0267502304752107,0.0,-0.0018914914247046,0.0263986983251273,0.0,-0.0018932825535691,85.99952545166016,85.48551940917969,84.97831077575684,87.49422836482043,86.9024488296777,86.63294778237479,84.51745279069134,84.0189277492982,83.66966560205455,71.2534671579457,68.87399182302023,70.16442941711692,2.9767755741290927,2.883521080379495,2.9632821803202347,3.0032467034504773,3.009864485780823,3.041450337131155,-0.0264711293213846,-0.1263434054013283,-0.0781681568109204,85.99952545166016,85.48551940917969,84.97831077575684,91.39342482430614,90.93274729658724,91.13217549901108,80.60562607901419,80.03829152177212,78.8244460525026,0.1254402124736806,0.1274421194385964,0.1448337738671515,0.9402650131490552,0.7661156500691068,0.7767686622371482,2.119313143052217,2.1441072521887485,2.2611434512325355,1.434604806747629,1.6579230722261826,0.8374546832827576,0.934557333275805,0.9078592804921186,0.2451715645244689,0.0206201794015541,0.020714230683285,0.0209407998427216,1,0.0408509102167868,1,1,0,2,1,trend,0.9855107,UP,0.9658897,0.034110308,1.0,0.47849555395756366,0.011144082726221737,-1.074172080176683e-05,0.01113334100541997,1.1875126918634917,1.327417091903016
AAPL,2020-07-08,92.57440948486328,92.60596709403708,91.35827108513516,91.44566195730025,117092000,0.0232898354729751,0.0230227659751209,86.92934722900391,88.6628396989397,85.52235664413132,70.43646385721733,3.140483054808385,3.029126945255645,0.11135610955274,86.92934722900391,92.59181363465832,81.26688082334951,0.1302774399245718,0.9984632006136364,2.131099501435568,1.2476960089019258,1.1287475275630356,0.0202605522641457,-0.8132977620622918,0.0043007560710217,1,-0.0031028222340203,0.0267502304752107,0.0,-0.0031076459676379,0.0263986983251273,0.0,86.4756633758545,85.99952545166016,85.48551940917969,87.95164519240815,87.49422836482043,86.9024488296777,84.95819241687276,84.51745279069134,84.0189277492982,65.93473886799052,71.2534671579457,68.87399182302023,2.9934527755353884,2.9767755741290927,2.883521080379495,3.00128791786746,3.0032467034504773,3.009864485780823,-0.0078351423320714,-0.0264711293213846,-0.1263434054013283,86.4756633758545,85.99952545166016,85.48551940917969,91.66824590699795,91.39342482430614,90.93274729658724,81.28308084471104,80.60562607901419,80.03829152177212,0.1200934997994665,0.1254402124736806,0.1274421194385964,0.8843727417277181,0.9402650131490552,0.7661156500691068,2.0530771531003995,2.119313143052217,2.1441072521887485,1.5511161763333092,1.434604806747629,1.6579230722261826,0.6602579610024151,0.934557333275805,0.9078592804921186,0.0207258251925207,0.0206201794015541,0.020714230683285,1,0.0246821741442043,1,0,0,1,0,neutral,0.90896106,UP,0.95118135,0.048818648,0.0,0.0,0.0,-0.0004784955539575637,-0.0004784955539575637,1.186944472320167,1.333125989019796
AAPL,2020-07-09,92.97254943847656,93.52114092959071,91.92390296897231,93.46773743138746,125642800,0.0043007560710217,0.0042915342507091,87.2955249786377,89.32587196656075,86.07422277704578,71.0329115743157,3.2516491895149784,3.0736313941075117,0.1780177954074666,87.2955249786377,93.52788559139894,81.06316436587646,0.1427876311938413,0.9554473667822362,2.1718450539443857,1.5972379606184006,0.4951879929108997,0.0196856641661319,-0.574166706516628,0.0017490422282833,1,0.0232898354729751,-0.0031028222340203,0.0267502304752107,0.0230227659751209,-0.0031076459676379,0.0263986983251273,86.92934722900391,86.4756633758545,85.99952545166016,88.6628396989397,87.95164519240815,87.49422836482043,85.52235664413132,84.95819241687276,84.51745279069134,70.43646385721733,65.93473886799052,71.2534671579457,3.140483054808385,2.9934527755353884,2.9767755741290927,3.029126945255645,3.00128791786746,3.0032467034504773,0.11135610955274,-0.0078351423320714,-0.0264711293213846,86.92934722900391,86.4756633758545,85.99952545166016,92.59181363465832,91.66824590699795,91.39342482430614,81.26688082334951,81.28308084471104,80.60562607901419,0.1302774399245718,0.1200934997994665,0.1254402124736806,0.9984632006136364,0.8843727417277181,0.9402650131490552,2.131099501435568,2.0530771531003995,2.119313143052217,1.2476960089019258,1.5511161763333092,1.434604806747629,1.1287475275630356,0.6602579610024151,0.934557333275805,0.0202605522641457,0.0207258251925207,0.0206201794015541,1,0.0080094609704482,1,0,0,1,0,neutral,0.92880577,UP,0.9544275,0.04557252,0.0,0.0,0.0,-0.0,0.0,1.186944472320167,1.3354576826702136
AAPL,2020-07-10,93.13516235351562,93.19342541681864,91.9554408840775,92.56714748957604,90257200,0.0017490422282833,0.0017475144351155,87.87543563842773,89.91191664147689,86.59725533826577,73.25395308636871,3.3146613032111247,3.1218373759282345,0.1928239272828902,87.87543563842773,94.00929775232775,81.74157352452771,0.1396035665561514,0.9287451052387335,2.0624379256197307,1.2379845327411374,0.568014863939581,0.0154061642531758,-1.2206182568751096,-0.0046131809100896,0,0.0043007560710217,0.0232898354729751,-0.0031028222340203,0.0042915342507091,0.0230227659751209,-0.0031076459676379,87.2955249786377,86.92934722900391,86.4756633758545,89.32587196656075,88.6628396989397,87.95164519240815,86.07422277704578,85.52235664413132,84.95819241687276,71.0329115743157,70.43646385721733,65.93473886799052,3.2516491895149784,3.140483054808385,2.9934527755353884,3.0736313941075117,3.029126945255645,3.00128791786746,0.1780177954074666,0.11135610955274,-0.0078351423320714,87.2955249786377,86.92934722900391,86.4756633758545,93.52788559139894,92.59181363465832,91.66824590699795,81.06316436587646,81.26688082334951,81.28308084471104,0.1427876311938413,0.1302774399245718,0.1200934997994665,0.9554473667822362,0.9984632006136364,0.8843727417277181,2.1718450539443857,2.131099501435568,2.0530771531003995,1.5972379606184006,1.2476960089019258,1.5511161763333092,0.4951879929108997,1.1287475275630356,0.6602579610024151,0.0196856641661319,0.0202605522641457,0.0207258251925207,0,0.0042394035444205,1,1,0,2,1,trend,0.98556596,UP,0.93758386,0.062416136,1.0,0.6212110479473273,-0.002865758947527365,-0.0006212110479473273,-0.0034869699954746926,1.182805632558892,1.329296974782287
AAPL,2020-07-13,92.70551300048828,97.0530191182004,92.49189905133328,94.441115225536,191649200,-0.0046131809100896,-0.0046238544678299,88.3986660003662,90.3417006967094,87.04971886880077,67.55032464423203,3.291981827908643,3.1558662663243164,0.1361155615843263,88.3986660003662,94.28927540879148,82.50805659194094,0.1332737172391461,0.8655688827341063,2.2193530030853443,4.561120066867119,1.735602225047714,0.0156059429579568,1.014164074217034,0.0165483824217682,1,0.0017490422282833,0.0043007560710217,0.0232898354729751,0.0017475144351155,0.0042915342507091,0.0230227659751209,87.87543563842773,87.2955249786377,86.92934722900391,89.91191664147689,89.32587196656075,88.6628396989397,86.59725533826577,86.07422277704578,85.52235664413132,73.25395308636871,71.0329115743157,70.43646385721733,3.3146613032111247,3.2516491895149784,3.140483054808385,3.1218373759282345,3.0736313941075117,3.029126945255645,0.1928239272828902,0.1780177954074666,0.11135610955274,87.87543563842773,87.2955249786377,86.92934722900391,94.00929775232775,93.52788559139894,92.59181363465832,81.74157352452771,81.06316436587646,81.26688082334951,0.1396035665561514,0.1427876311938413,0.1302774399245718,0.9287451052387335,0.9554473667822362,0.9984632006136364,2.0624379256197307,2.1718450539443857,2.131099501435568,1.2379845327411374,1.5972379606184006,1.2476960089019258,0.568014863939581,0.4951879929108997,1.1287475275630356,0.0154061642531758,0.0196856641661319,0.0202605522641457,1,0.0297181974149964,1,1,0,2,1,trend,0.9933782,UP,0.93114644,0.06885356,1.0,0.6166417737657345,0.010204423889512844,-4.5692741815928086e-06,0.01019985461533125,1.1948700780491877,1.351294689473084
AAPL,2020-07-14,94.23963928222656,94.43139994531548,91.15196369614016,92.08651357687286,170989200,0.0165483824217682,0.016412950023671,88.9477481842041,90.94138355601974,87.58230556609156,66.87405049555086,3.3590779899281813,3.1965086110450898,0.1625693788830915,88.9477481842041,94.86795849502656,83.02753787338163,0.1331165865731003,0.9469343841002232,2.21935172264459,3.279436249175319,2.153125705353702,0.0157215819484873,0.5189103617825914,0.006877572522028,1,-0.0046131809100896,0.0017490422282833,0.0043007560710217,-0.0046238544678299,0.0017475144351155,0.0042915342507091,88.3986660003662,87.87543563842773,87.2955249786377,90.3417006967094,89.91191664147689,89.32587196656075,87.04971886880077,86.59725533826577,86.07422277704578,67.55032464423203,73.25395308636871,71.0329115743157,3.291981827908643,3.3146613032111247,3.2516491895149784,3.1558662663243164,3.1218373759282345,3.0736313941075117,0.1361155615843263,0.1928239272828902,0.1780177954074666,88.3986660003662,87.87543563842773,87.2955249786377,94.28927540879148,94.00929775232775,93.52788559139894,82.50805659194094,81.74157352452771,81.06316436587646,0.1332737172391461,0.1396035665561514,0.1427876311938413,0.8655688827341063,0.9287451052387335,0.9554473667822362,2.2193530030853443,2.0624379256197307,2.1718450539443857,4.561120066867119,1.2379845327411374,1.5972379606184006,1.735602225047714,0.568014863939581,0.4951879929108997,0.0156059429579568,0.0154061642531758,0.0196856641661319,1,-0.000592702696624,-1,1,0,2,1,trend,0.98764426,DOWN,0.09066749,0.9093325,0.0,0.0,0.0,-0.0006166417737657344,-0.0006166417737657344,1.1941332712448398,1.3605883166985664
