Date,Close,High,Low,Open,Volume,return_1d,logret_1d,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_signal,MACD_hist,BB_MA_20,BB_UP_20,BB_LO_20,BB_WIDTH_20,BB_%B,ATR_14,HL_spread,OC_spread,vol_20,vol_zscore_20,next_return_1d,target_up,return_1d_lag1,return_1d_lag2,return_1d_lag3,logret_1d_lag1,logret_1d_lag2,logret_1d_lag3,SMA_20_lag1,SMA_20_lag2,SMA_20_lag3,EMA_12_lag1,EMA_12_lag2,EMA_12_lag3,EMA_26_lag1,EMA_26_lag2,EMA_26_lag3,RSI_14_lag1,RSI_14_lag2,RSI_14_lag3,MACD_lag1,MACD_lag2,MACD_lag3,MACD_signal_lag1,MACD_signal_lag2,MACD_signal_lag3,MACD_hist_lag1,MACD_hist_lag2,MACD_hist_lag3,BB_MA_20_lag1,BB_MA_20_lag2,BB_MA_20_lag3,BB_UP_20_lag1,BB_UP_20_lag2,BB_UP_20_lag3,BB_LO_20_lag1,BB_LO_20_lag2,BB_LO_20_lag3,BB_WIDTH_20_lag1,BB_WIDTH_20_lag2,BB_WIDTH_20_lag3,BB_%B_lag1,BB_%B_lag2,BB_%B_lag3,ATR_14_lag1,ATR_14_lag2,ATR_14_lag3,HL_spread_lag1,HL_spread_lag2,HL_spread_lag3,OC_spread_lag1,OC_spread_lag2,OC_spread_lag3,vol_20_lag1,vol_20_lag2,vol_20_lag3,Target,future_logret_5,direction_5,regime_trend_meanrev,is_breakout_20,regime_label_enc,regime_label_int,regime_label_str,regime_conf,direction_label,direction_prob_up,direction_prob_down,prediction,position,strategy_return_gross,tc,strategy_return,cumulative_strategy_return,cumulative_market_return
2020-02-25,53.32733154296875,57.106666564941406,52.46666717529297,56.599998474121094,259357500.0,-0.0406337396414488,-0.0414823579720546,51.549899673461915,54.46649294687904,49.23950859464578,40.91562319534544,5.226984352233266,5.580803256830119,-0.3538189045968529,51.549899673461915,65.0296065278526,38.07019281907124,0.522977035446301,0.5659299155651846,4.526904242379325,4.6399993896484375,3.272666931152344,0.0768640533563361,-0.4922884795641832,-0.0263904705767898,0,-0.0745949032764651,0.0017678087791648,-0.0196311050979861,-0.0775236949346759,0.0017662480443414,-0.01982635477762,50.74359970092773,49.84703311920166,48.75103321075439,54.67361320213546,54.50772495976805,53.4970084707415,48.91248275877994,48.37860149666983,47.443556364450295,54.86479157502522,70.35785151960769,70.74642780545992,5.761130443355526,6.129123463098217,6.0534521062912034,5.669257982979332,5.646289867885283,5.525581469082049,0.0918724603761944,0.4828335952129343,0.5278706372091548,50.74359970092773,49.84703311920166,48.75103321075439,65.63129575008998,65.63911172989249,64.5992251950373,35.85590365176549,34.05495450851083,32.90284122647148,0.5867812349501116,0.6336216068437396,0.6501684555389825,0.6626309006523884,0.8235683149175174,0.8536565387665876,5.095428194318499,5.365761348179409,5.307999474661691,2.753334045410156,2.173999786376953,3.470664978027344,0.3473358154296875,0.3986663818359375,0.83599853515625,0.0759183380237106,0.0729664935243531,0.0729202804888958,0,-0.0704306062683164,-1,0,0,1,0,neutral,0.9922943,DOWN,0.14629698,0.853703,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.9736095294232102
2020-02-26,51.91999816894531,54.22066879272461,51.740665435791016,52.16666793823242,211282500.0,-0.0263904705767898,-0.0267449495350169,52.256233024597165,54.07472451950462,49.43806337792722,56.328569995091215,4.636661141577399,5.391974833779575,-0.7553136922021766,52.256233024597165,64.07951531332644,40.43295073586789,0.4525118480378798,0.4857808158749464,3.832856859479631,2.4800033569335938,0.2466697692871093,0.0775886746527949,-0.7333779220433793,-0.1281458395846268,0,-0.0406337396414488,-0.0745949032764651,0.0017678087791648,-0.0414823579720546,-0.0775236949346759,0.0017662480443414,51.549899673461915,50.74359970092773,49.84703311920166,54.46649294687904,54.67361320213546,54.50772495976805,49.23950859464578,48.91248275877994,48.37860149666983,40.91562319534544,54.86479157502522,70.35785151960769,5.226984352233266,5.761130443355526,6.129123463098217,5.580803256830119,5.669257982979332,5.646289867885283,-0.3538189045968529,0.0918724603761944,0.4828335952129343,51.549899673461915,50.74359970092773,49.84703311920166,65.0296065278526,65.63129575008998,65.63911172989249,38.07019281907124,35.85590365176549,34.05495450851083,0.522977035446301,0.5867812349501116,0.6336216068437396,0.5659299155651846,0.6626309006523884,0.8235683149175174,4.526904242379325,5.095428194318499,5.365761348179409,4.6399993896484375,2.753334045410156,2.173999786376953,3.272666931152344,0.3473358154296875,0.3986663818359375,0.0768640533563361,0.0759183380237106,0.0729664935243531,0,-0.0383479105092325,-1,0,0,1,0,neutral,0.9921095,DOWN,0.10302346,0.89697653,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.8488455188476796
2020-02-27,45.26666641235352,49.31800079345703,44.599998474121094,48.66666793823242,364158000.0,-0.1281458395846268,-0.1371331162906117,52.582933044433595,52.71963865686599,49.12907101010695,41.93934174015916,3.590567646759041,5.031693396375469,-1.441125749616428,52.582933044433595,63.12443037238029,42.0414357164869,0.4009474830564862,0.1529778263717893,3.837475912911551,4.7180023193359375,3.400001525878899,0.084223199467228,-0.0271686235314208,-0.0162150478009942,0,-0.0263904705767898,-0.0406337396414488,-0.0745949032764651,-0.0267449495350169,-0.0414823579720546,-0.0775236949346759,52.256233024597165,51.549899673461915,50.74359970092773,54.07472451950462,54.46649294687904,54.67361320213546,49.43806337792722,49.23950859464578,48.91248275877994,56.328569995091215,40.91562319534544,54.86479157502522,4.636661141577399,5.226984352233266,5.761130443355526,5.391974833779575,5.580803256830119,5.669257982979332,-0.7553136922021766,-0.3538189045968529,0.0918724603761944,52.256233024597165,51.549899673461915,50.74359970092773,64.07951531332644,65.0296065278526,65.63129575008998,40.43295073586789,38.07019281907124,35.85590365176549,0.4525118480378798,0.522977035446301,0.5867812349501116,0.4857808158749464,0.5659299155651846,0.6626309006523884,3.832856859479631,4.526904242379325,5.095428194318499,2.4800033569335938,4.6399993896484375,2.753334045410156,0.2466697692871093,3.272666931152344,0.3473358154296875,0.0775886746527949,0.0768640533563361,0.0759183380237106,0,0.0649158289897318,1,0,0,1,0,neutral,0.9868363,UP,0.93651044,0.06348956,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.8350814481839046
2020-02-28,44.53266525268555,46.03466796875,40.76800155639648,41.97999954223633,363343500.0,-0.0162150478009942,-0.0163479503274212,52.67353286743164,51.46010428699208,48.788596509557216,40.983597685616125,2.6715077774348615,4.559656272587348,-1.8881484951524865,52.67353286743164,62.88408908596849,42.46297664889479,0.3876920974423608,0.1013504337811354,4.024380820138115,5.266666412353523,2.5526657104492188,0.0815622001190081,-0.0138944958506399,0.1132203429321523,1,-0.1281458395846268,-0.0263904705767898,-0.0406337396414488,-0.1371331162906117,-0.0267449495350169,-0.0414823579720546,52.582933044433595,52.256233024597165,51.549899673461915,52.71963865686599,54.07472451950462,54.46649294687904,49.12907101010695,49.43806337792722,49.23950859464578,41.93934174015916,56.328569995091215,40.91562319534544,3.590567646759041,4.636661141577399,5.226984352233266,5.031693396375469,5.391974833779575,5.580803256830119,-1.441125749616428,-0.7553136922021766,-0.3538189045968529,52.582933044433595,52.256233024597165,51.549899673461915,63.12443037238029,64.07951531332644,65.0296065278526,42.0414357164869,40.43295073586789,38.07019281907124,0.4009474830564862,0.4525118480378798,0.522977035446301,0.1529778263717893,0.4857808158749464,0.5659299155651846,3.837475912911551,3.832856859479631,4.526904242379325,4.7180023193359375,2.4800033569335938,4.6399993896484375,3.400001525878899,0.2466697692871093,3.272666931152344,0.084223199467228,0.0775886746527949,0.0768640533563361,1,0.0517662691816766,1,0,0,1,0,neutral,0.9814,UP,0.9333084,0.06669158,0.0,0.0,0.0,-0.0,0.0,1.0,0.9296296561235647
2020-03-02,49.574668884277344,49.5793342590332,45.77799987792969,47.41733169555664,302925000.0,0.1132203429321523,0.1072570247859105,52.98369960784912,51.17003730195904,48.84682409286982,47.21450350773653,2.323213209089225,4.112367659887723,-1.789154450798498,52.98369960784912,62.34612635554926,43.62127286014898,0.3534078147428259,0.317940860022793,4.042381014142718,3.801334381103515,2.157337188720703,0.0850626973852017,-0.3235512530023848,0.0025416095259802,1,-0.0162150478009942,-0.1281458395846268,-0.0263904705767898,-0.0163479503274212,-0.1371331162906117,-0.0267449495350169,52.67353286743164,52.582933044433595,52.256233024597165,51.46010428699208,52.71963865686599,54.07472451950462,48.788596509557216,49.12907101010695,49.43806337792722,40.983597685616125,41.93934174015916,56.328569995091215,2.6715077774348615,3.590567646759041,4.636661141577399,4.559656272587348,5.031693396375469,5.391974833779575,-1.8881484951524865,-1.441125749616428,-0.7553136922021766,52.67353286743164,52.582933044433595,52.256233024597165,62.88408908596849,63.12443037238029,64.07951531332644,42.46297664889479,42.0414357164869,40.43295073586789,0.3876920974423608,0.4009474830564862,0.4525118480378798,0.1013504337811354,0.1529778263717893,0.4857808158749464,4.024380820138115,3.837475912911551,3.832856859479631,5.266666412353523,4.7180023193359375,2.4800033569335938,2.5526657104492188,3.400001525878899,0.2466697692871093,0.0815622001190081,0.084223199467228,0.0775886746527949,1,-0.2013553269812538,-1,0,0,1,0,neutral,0.9942168,DOWN,0.15909491,0.8409051,0.0,0.0,0.0,-0.0,0.0,1.0,0.9319924117132021
2020-03-03,49.70066833496094,53.79866790771485,47.740665435791016,53.66666793823242,386760000.0,0.0025416095259802,0.0025383850988232,52.86873302459717,50.94398053780549,48.91007181450619,47.08554952120638,2.033908723299291,3.6966758725700366,-1.6627671492707456,52.86873302459717,62.33788179413989,43.39958425505445,0.3582135688834154,0.3327165003560704,4.353619166782925,6.058002471923835,3.965999603271485,0.0725305972844189,0.1740539461588311,0.0053520173720666,1,0.1132203429321523,-0.0162150478009942,-0.1281458395846268,0.1072570247859105,-0.0163479503274212,-0.1371331162906117,52.98369960784912,52.67353286743164,52.582933044433595,51.17003730195904,51.46010428699208,52.71963865686599,48.84682409286982,48.788596509557216,49.12907101010695,47.21450350773653,40.983597685616125,41.93934174015916,2.323213209089225,2.6715077774348615,3.590567646759041,4.112367659887723,4.559656272587348,5.031693396375469,-1.789154450798498,-1.8881484951524865,-1.441125749616428,52.98369960784912,52.67353286743164,52.582933044433595,62.34612635554926,62.88408908596849,63.12443037238029,43.62127286014898,42.46297664889479,42.0414357164869,0.3534078147428259,0.3876920974423608,0.4009474830564862,0.317940860022793,0.1013504337811354,0.1529778263717893,4.042381014142718,4.024380820138115,3.837475912911551,3.801334381103515,5.266666412353523,4.7180023193359375,2.157337188720703,2.5526657104492188,3.400001525878899,0.0850626973852017,0.0815622001190081,0.084223199467228,1,-0.1443067825283936,-1,0,0,1,0,neutral,0.994926,DOWN,0.17089331,0.8291067,0.0,0.0,0.0,-0.0,0.0,1.0,0.9369804512913256
2020-03-04,49.96666717529297,51.10133361816406,48.31533432006836,50.930667877197266,225735000.0,0.0053520173720666,0.0053377462240669,52.41019973754883,50.79362463588048,48.988338137527435,48.19276926344636,1.8052864983530483,3.318397997726639,-1.5131114993735908,52.41019973754883,61.48102380014294,43.33937567495472,0.3461472807971537,0.3653081271671667,4.427000045776368,2.785999298095703,0.9640007019042968,0.0650317976498708,-0.6724527814108179,-0.0333022304450705,0,0.0025416095259802,0.1132203429321523,-0.0162150478009942,0.0025383850988232,0.1072570247859105,-0.0163479503274212,52.86873302459717,52.98369960784912,52.67353286743164,50.94398053780549,51.17003730195904,51.46010428699208,48.91007181450619,48.84682409286982,48.788596509557216,47.08554952120638,47.21450350773653,40.983597685616125,2.033908723299291,2.323213209089225,2.6715077774348615,3.6966758725700366,4.112367659887723,4.559656272587348,-1.6627671492707456,-1.789154450798498,-1.8881484951524865,52.86873302459717,52.98369960784912,52.67353286743164,62.33788179413989,62.34612635554926,62.88408908596849,43.39958425505445,43.62127286014898,42.46297664889479,0.3582135688834154,0.3534078147428259,0.3876920974423608,0.3327165003560704,0.317940860022793,0.1013504337811354,4.353619166782925,4.042381014142718,4.024380820138115,6.058002471923835,3.801334381103515,5.266666412353523,3.965999603271485,2.157337188720703,2.5526657104492188,0.0725305972844189,0.0850626973852017,0.0815622001190081,0,-0.1669946276804335,-1,0,0,1,0,neutral,0.99383646,DOWN,0.066530414,0.9334696,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.9057769123798957
2020-03-05,48.30266571044922,49.71666717529297,47.871334075927734,48.2513313293457,162790500.0,-0.0333022304450705,-0.0338693767916472,52.37633304595947,50.41040018581413,48.937547587373494,41.73049639984107,1.4728525984406389,2.9492889178694393,-1.4764363194288004,52.37633304595947,61.505948324957274,43.246717766961666,0.3486160541627341,0.2768981928032878,4.181428636823383,1.8453330993652344,0.0513343811035156,0.0526879116857891,-1.2199942383703162,-0.0290667048694489,0,0.0053520173720666,0.0025416095259802,0.1132203429321523,0.0053377462240669,0.0025383850988232,0.1072570247859105,52.41019973754883,52.86873302459717,52.98369960784912,50.79362463588048,50.94398053780549,51.17003730195904,48.988338137527435,48.91007181450619,48.84682409286982,48.19276926344636,47.08554952120638,47.21450350773653,1.8052864983530483,2.033908723299291,2.323213209089225,3.318397997726639,3.6966758725700366,4.112367659887723,-1.5131114993735908,-1.6627671492707456,-1.789154450798498,52.41019973754883,52.86873302459717,52.98369960784912,61.48102380014294,62.33788179413989,62.34612635554926,43.33937567495472,43.39958425505445,43.62127286014898,0.3461472807971537,0.3582135688834154,0.3534078147428259,0.3653081271671667,0.3327165003560704,0.317940860022793,4.427000045776368,4.353619166782925,4.042381014142718,2.785999298095703,6.058002471923835,3.801334381103515,0.9640007019042968,3.965999603271485,2.157337188720703,0.0650317976498708,0.0725305972844189,0.0850626973852017,0,-0.2566185349128727,-1,0,0,1,0,neutral,0.99074847,DOWN,0.06970706,0.93029296,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.8794489621901886
2020-03-06,46.89866638183594,47.133331298828125,45.61800003051758,46.0,189943500.0,-0.0290667048694489,-0.0294975101354763,52.22473297119141,49.87013344674057,48.786519349926266,40.29706384130772,1.083614096814301,2.576153953658412,-1.4925398568441106,52.22473297119141,61.62211008834022,42.827355854042594,0.3598822466869352,0.2166195139899094,4.242380959647043,1.5153312683105469,0.8986663818359375,0.0528934029323766,-1.0260443001826285,-0.1357252572024996,0,-0.0333022304450705,0.0053520173720666,0.0025416095259802,-0.0338693767916472,0.0053377462240669,0.0025383850988232,52.37633304595947,52.41019973754883,52.86873302459717,50.41040018581413,50.79362463588048,50.94398053780549,48.937547587373494,48.988338137527435,48.91007181450619,41.73049639984107,48.19276926344636,47.08554952120638,1.4728525984406389,1.8052864983530483,2.033908723299291,2.9492889178694393,3.318397997726639,3.6966758725700366,-1.4764363194288004,-1.5131114993735908,-1.6627671492707456,52.37633304595947,52.41019973754883,52.86873302459717,61.505948324957274,61.48102380014294,62.33788179413989,43.246717766961666,43.33937567495472,43.39958425505445,0.3486160541627341,0.3461472807971537,0.3582135688834154,0.2768981928032878,0.3653081271671667,0.3327165003560704,4.181428636823383,4.427000045776368,4.353619166782925,1.8453330993652344,2.785999298095703,6.058002471923835,0.0513343811035156,0.9640007019042968,3.965999603271485,0.0526879116857891,0.0650317976498708,0.0725305972844189,0,-0.252285566138872,-1,0,0,1,0,neutral,0.9767471,DOWN,0.0587664,0.9412336,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.760085525600454
2020-03-09,40.53333282470703,44.20000076293945,40.33333206176758,40.35933303833008,256105500.0,-0.1357252572024996,-0.1458645713770201,51.75783290863037,48.433702581812334,48.17517219991003,26.58237358526148,0.2585303819023039,2.1126292393071906,-1.854098857404887,51.75783290863037,62.48179767913808,41.033868138122656,0.4143900224508643,-0.0233372322702962,4.425762176513673,3.866668701171875,0.1739997863769531,0.0607800809693759,-0.1846598146416635,0.0613980238236631,1,-0.0290667048694489,-0.0333022304450705,0.0053520173720666,-0.0294975101354763,-0.0338693767916472,0.0053377462240669,52.22473297119141,52.37633304595947,52.41019973754883,49.87013344674057,50.41040018581413,50.79362463588048,48.786519349926266,48.937547587373494,48.988338137527435,40.29706384130772,41.73049639984107,48.19276926344636,1.083614096814301,1.4728525984406389,1.8052864983530483,2.576153953658412,2.9492889178694393,3.318397997726639,-1.4925398568441106,-1.4764363194288004,-1.5131114993735908,52.22473297119141,52.37633304595947,52.41019973754883,61.62211008834022,61.505948324957274,61.48102380014294,42.827355854042594,43.246717766961666,43.33937567495472,0.3598822466869352,0.3486160541627341,0.3461472807971537,0.2166195139899094,0.2768981928032878,0.3653081271671667,4.242380959647043,4.181428636823383,4.427000045776368,1.5153312683105469,1.8453330993652344,2.785999298095703,0.8986663818359375,0.0513343811035156,0.9640007019042968,0.0528934029323766,0.0526879116857891,0.0650317976498708,1,-0.3119432969373523,-1,-1,0,0,-1,mean_reversion,0.98020536,DOWN,0.071256705,0.9287433,-1.0,-0.0,-0.0,-0.0,-0.0,1.0,0.8067532748092922
